MONTANT,FREQUENCE_RECH,REVENUE,FREQUENCE,DATA_VOLUME,ON_NET,REGULARITY,CHURN
500.0,1.0,499.0,1.0,12.0,2.0,36,0
5000.0,8.0,5001.0,11.0,2704.0,13.0,5,0
33550.0,63.0,34559.0,67.0,25376.0,456.0,62,0
4000.0,9.0,3980.0,9.0,0.0,169.0,36,0
6500.0,9.0,6652.0,43.0,5066.0,30.0,53,0
250.0,1.0,230.0,2.0,1023.0,2.0,8,0
10100.0,31.0,10301.0,38.0,19.0,2683.0,62,0
500.0,1.0,301.0,1.0,1.0,3.0,56,0
7000.0,12.0,7500.0,13.0,0.0,288.0,43,0
5000.0,7.0,5779.0,18.0,585.0,40.0,58,0
4750.0,10.0,4659.0,9.0,0.0,14.0,30,0
6250.0,20.0,6352.0,24.0,7838.0,115.0,41,0
14500.0,37.0,14717.0,40.0,27683.0,1.0,62,0
1700.0,4.0,2700.0,12.0,0.0,338.0,52,0
19500.0,35.0,20850.0,42.0,14411.0,79.0,56,0
2000.0,5.0,2000.0,5.0,2328.0,4.0,42,0
4050.0,13.0,4050.0,15.0,632.0,284.0,24,0
3550.0,15.0,4051.0,28.0,0.0,880.0,62,0
13750.0,35.0,14124.0,45.0,7452.0,2375.0,55,0
7450.0,29.0,7180.0,32.0,1357.0,1003.0,61,0
4500.0,7.0,5487.0,10.0,4298.0,27.0,36,0
9300.0,23.0,9393.0,28.0,2.0,88.0,50,0
1500.0,3.0,1500.0,4.0,0.0,268.0,17,0
200.0,1.0,199.0,1.0,633.0,3.0,18,0
17500.0,33.0,17549.0,33.0,7.0,601.0,62,0
15500.0,17.0,16000.0,18.0,0.0,741.0,48,0
4750.0,20.0,5366.0,23.0,2223.0,9.0,45,0
3500.0,7.0,3500.0,7.0,0.0,6.0,26,0
1700.0,8.0,1535.0,10.0,0.0,401.0,36,0
5400.0,8.0,4415.0,28.0,2953.0,1463.0,61,0
2000.0,4.0,3057.0,12.0,20.0,15.0,11,0
2000.0,4.0,1999.0,7.0,0.0,28.0,59,0
3000.0,6.0,2989.0,8.0,434.0,5.0,48,0
14000.0,16.0,14001.0,27.0,9800.0,267.0,62,0
2650.0,8.0,2758.0,11.0,320.0,495.0,36,0
1000.0,2.0,1000.0,2.0,0.0,10.0,11,0
2600.0,15.0,2700.0,18.0,2661.0,4.0,46,0
3500.0,2.0,3500.0,3.0,0.0,125.0,17,0
1500.0,6.0,1500.0,6.0,263.0,206.0,49,0
9000.0,9.0,9000.0,12.0,19969.0,2.0,60,0
24800.0,46.0,26311.0,43.0,0.0,35.0,57,0
3900.0,6.0,3311.0,9.0,1611.0,1.0,53,0
6050.0,31.0,7234.0,42.0,4828.0,10.0,59,0
1500.0,3.0,1998.0,5.0,0.0,64.0,35,0
1000.0,2.0,1000.0,3.0,0.0,9.0,25,0
650.0,3.0,649.0,4.0,1678.0,80.0,19,0
5000.0,10.0,5002.0,14.0,710.0,24.0,57,0
600.0,3.0,820.0,8.0,2486.0,0.0,23,0
750.0,3.0,750.0,3.0,81.0,43.0,56,0
7000.0,12.0,6980.0,12.0,117.0,2.0,27,0
4600.0,9.0,5066.0,12.0,3221.0,6.0,49,0
2000.0,3.0,1998.0,3.0,0.0,2.0,11,0
3800.0,7.0,4300.0,8.0,0.0,128.0,46,0
15000.0,20.0,15001.0,24.0,16596.0,45.0,61,0
500.0,1.0,500.0,1.0,1.0,3.0,7,0
3200.0,7.0,3400.0,11.0,38.0,53.0,33,0
1100.0,6.0,961.0,7.0,1.0,69.0,32,0
20600.0,41.0,21599.0,43.0,0.0,608.0,61,0
5250.0,13.0,5870.0,19.0,5113.0,3.0,60,0
400.0,2.0,386.0,2.0,0.0,7.0,31,0
5000.0,10.0,5500.0,11.0,0.0,3.0,28,0
3000.0,6.0,2950.0,6.0,7256.0,9.0,36,0
13700.0,26.0,14200.0,27.0,0.0,471.0,50,0
4300.0,9.0,4299.0,11.0,1659.0,45.0,30,0
7000.0,14.0,7001.0,14.0,0.0,78.0,46,0
500.0,1.0,501.0,1.0,2.0,20.0,49,0
4500.0,21.0,4500.0,22.0,0.0,3898.0,51,0
3200.0,25.0,3158.0,25.0,1187.0,19.0,58,0
10400.0,22.0,10899.0,24.0,0.0,497.0,60,0
5500.0,11.0,5499.0,12.0,0.0,27.0,33,0
800.0,3.0,800.0,3.0,0.0,4.0,3,0
1000.0,5.0,1000.0,5.0,0.0,90.0,35,0
200.0,1.0,200.0,1.0,0.0,0.0,40,0
1000.0,4.0,1299.0,5.0,0.0,395.0,53,0
3600.0,11.0,3575.0,12.0,2348.0,14.0,53,0
15500.0,29.0,16003.0,39.0,26672.0,31.0,58,0
9100.0,24.0,9100.0,24.0,6604.0,1343.0,53,0
2000.0,4.0,1700.0,5.0,51.0,25.0,10,0
9400.0,6.0,9054.0,12.0,11078.0,1.0,59,0
12700.0,36.0,12701.0,40.0,27151.0,324.0,59,0
2000.0,11.0,2002.0,12.0,348.0,109.0,53,0
10500.0,19.0,10801.0,21.0,0.0,225.0,31,0
600.0,2.0,600.0,2.0,0.0,1.0,25,0
12000.0,14.0,12998.0,15.0,2047.0,404.0,51,0
1600.0,4.0,1600.0,4.0,0.0,23.0,19,0
9600.0,34.0,10599.0,39.0,3231.0,9.0,58,0
3400.0,9.0,4899.0,16.0,0.0,10.0,39,0
8750.0,31.0,9250.0,36.0,232.0,547.0,62,0
2100.0,3.0,1599.0,3.0,3284.0,24.0,57,0
4500.0,9.0,4500.0,9.0,30.0,175.0,50,0
18300.0,38.0,18800.0,38.0,6471.0,1253.0,59,0
8950.0,27.0,8581.0,28.0,6582.0,111.0,53,0
8100.0,22.0,8601.0,35.0,0.0,2899.0,60,0
10750.0,21.0,10750.0,22.0,761.0,275.0,53,0
9500.0,17.0,9510.0,22.0,11672.0,94.0,56,0
9500.0,17.0,11000.0,19.0,2.0,70.0,42,0
5300.0,11.0,5422.0,19.0,533.0,80.0,55,0
1000.0,2.0,1199.0,4.0,0.0,6.0,28,0
6100.0,14.0,6601.0,22.0,0.0,11.0,48,0
31100.0,62.0,31848.0,63.0,0.0,305.0,62,0
3000.0,6.0,3000.0,6.0,0.0,140.0,24,0
4700.0,25.0,4812.0,31.0,2014.0,77.0,50,0
500.0,1.0,502.0,2.0,0.0,9.0,42,0
22500.0,44.0,22250.0,46.0,0.0,676.0,62,0
8500.0,16.0,9500.0,17.0,0.0,305.0,61,0
7500.0,9.0,15500.0,24.0,8.0,1.0,31,0
200.0,1.0,200.0,4.0,0.0,3.0,36,0
1900.0,10.0,1650.0,11.0,132.0,4.0,30,0
5900.0,19.0,5689.0,22.0,6241.0,381.0,60,0
3000.0,3.0,3050.0,4.0,6318.0,0.0,59,0
1800.0,4.0,1788.0,12.0,1174.0,7.0,46,0
9500.0,19.0,9488.0,37.0,585.0,506.0,42,0
2500.0,3.0,2490.0,4.0,441.0,18.0,28,0
5500.0,22.0,5542.0,29.0,2745.0,17.0,47,0
21000.0,36.0,21500.0,36.0,0.0,197.0,62,0
1500.0,2.0,1488.0,8.0,252.0,2.0,38,0
26750.0,52.0,28501.0,62.0,35604.0,9.0,62,0
13300.0,37.0,14034.0,43.0,1546.0,1063.0,56,0
1000.0,2.0,1000.0,2.0,0.0,48.0,42,0
5350.0,20.0,5328.0,27.0,238.0,23.0,49,0
2500.0,7.0,1814.0,8.0,0.0,899.0,49,0
400.0,4.0,398.0,5.0,400.0,99.0,28,0
300.0,1.0,295.0,2.0,1029.0,7.0,24,0
9900.0,24.0,9899.0,25.0,0.0,458.0,45,0
13900.0,27.0,21945.0,41.0,2076.0,438.0,62,0
10100.0,18.0,10101.0,24.0,0.0,115.0,55,0
2550.0,6.0,2474.0,10.0,0.0,20.0,61,0
5200.0,20.0,5483.0,22.0,3499.0,25.0,47,0
30000.0,22.0,30961.0,23.0,3827.0,10192.0,62,0
2200.0,5.0,2501.0,7.0,5104.0,2.0,62,0
31950.0,69.0,33504.0,71.0,9702.0,369.0,62,0
1500.0,2.0,1490.0,5.0,186.0,7.0,24,0
1400.0,3.0,1400.0,3.0,402.0,155.0,51,0
700.0,4.0,595.0,3.0,22.0,11.0,16,0
200.0,1.0,200.0,1.0,3.0,11.0,42,0
2400.0,13.0,2157.0,18.0,0.0,431.0,51,0
2000.0,7.0,1800.0,7.0,9.0,163.0,49,0
8000.0,13.0,7701.0,20.0,7283.0,686.0,62,0
500.0,1.0,516.0,3.0,245.0,0.0,8,0
7800.0,15.0,8300.0,15.0,323.0,211.0,46,0
5600.0,19.0,5499.0,44.0,3311.0,5.0,50,0
14500.0,5.0,13901.0,7.0,17513.0,205.0,61,0
5500.0,9.0,6192.0,15.0,0.0,341.0,57,0
5700.0,15.0,5693.0,16.0,8430.0,20.0,31,0
1200.0,3.0,1199.0,3.0,107.0,12.0,62,0
23500.0,40.0,24452.0,86.0,5.0,7408.0,62,0
1000.0,2.0,1000.0,3.0,0.0,20.0,11,0
12300.0,25.0,12292.0,34.0,7396.0,694.0,62,0
400.0,4.0,499.0,10.0,268.0,1.0,39,0
2700.0,6.0,2701.0,12.0,350.0,67.0,62,0
1500.0,2.0,1500.0,14.0,500.0,2.0,17,0
10950.0,44.0,11402.0,46.0,3598.0,8291.0,60,0
700.0,2.0,700.0,2.0,0.0,70.0,17,0
9000.0,3.0,9000.0,3.0,20940.0,2.0,62,0
1850.0,8.0,2348.0,10.0,200.0,11.0,36,0
11300.0,43.0,14386.0,54.0,17732.0,9.0,61,0
28000.0,52.0,29500.0,51.0,0.0,88.0,62,0
1700.0,5.0,1695.0,7.0,1.0,74.0,59,0
17900.0,51.0,17210.0,54.0,4063.0,19.0,61,0
500.0,1.0,500.0,1.0,0.0,17.0,11,0
10300.0,48.0,12098.0,55.0,9464.0,5.0,62,0
5250.0,17.0,5400.0,22.0,7260.0,1.0,41,0
600.0,3.0,600.0,3.0,0.0,144.0,6,0
13500.0,8.0,13486.0,9.0,499.0,1349.0,61,0
200.0,1.0,200.0,1.0,717.0,6.0,9,0
11200.0,19.0,11191.0,21.0,22853.0,56.0,62,0
16200.0,68.0,16479.0,74.0,10218.0,21.0,62,0
19000.0,29.0,18896.0,34.0,0.0,103.0,62,0
2500.0,5.0,2495.0,6.0,5531.0,21.0,11,0
3700.0,14.0,5295.0,26.0,0.0,3569.0,55,0
700.0,2.0,199.0,3.0,0.0,0.0,4,0
1350.0,4.0,1351.0,4.0,21.0,2.0,50,0
2500.0,5.0,2493.0,8.0,1738.0,15.0,42,0
2500.0,4.0,2998.0,7.0,3363.0,19.0,38,0
12500.0,24.0,13000.0,25.0,657.0,41.0,54,0
6300.0,11.0,5949.0,15.0,730.0,613.0,51,0
6200.0,13.0,6701.0,13.0,1725.0,99.0,61,0
7200.0,11.0,6842.0,16.0,7741.0,103.0,62,0
5800.0,6.0,5211.0,8.0,9783.0,78.0,54,0
7000.0,14.0,7500.0,16.0,4.0,100.0,54,0
700.0,4.0,686.0,5.0,639.0,109.0,19,0
200.0,1.0,103.0,2.0,0.0,0.0,44,0
12700.0,26.0,13200.0,27.0,0.0,626.0,62,0
800.0,3.0,823.0,9.0,1.0,0.0,11,0
3000.0,5.0,3002.0,9.0,0.0,125.0,39,0
500.0,1.0,499.0,3.0,54.0,2.0,22,0
500.0,5.0,410.0,6.0,0.0,3.0,32,0
600.0,2.0,601.0,2.0,302.0,33.0,25,0
3600.0,6.0,3599.0,12.0,190.0,17.0,52,0
1000.0,1.0,1000.0,2.0,1051.0,0.0,46,0
25000.0,34.0,26000.0,38.0,20378.0,80.0,62,0
21000.0,26.0,21002.0,26.0,0.0,470.0,58,0
9500.0,10.0,10494.0,12.0,35047.0,33.0,62,0
500.0,1.0,480.0,1.0,0.0,59.0,50,0
5150.0,16.0,4938.0,17.0,13.0,291.0,56,0
1300.0,3.0,1296.0,5.0,767.0,44.0,22,0
300.0,2.0,284.0,3.0,109.0,8.0,23,0
21950.0,30.0,23495.0,31.0,1668.0,151.0,48,0
1600.0,2.0,1591.0,2.0,208.0,53.0,22,0
4700.0,8.0,4401.0,9.0,6516.0,300.0,61,0
9200.0,18.0,9799.0,28.0,3375.0,4005.0,56,0
500.0,1.0,399.0,1.0,818.0,19.0,37,0
4350.0,13.0,4550.0,29.0,0.0,14.0,54,0
3500.0,15.0,3500.0,17.0,1570.0,0.0,60,0
4500.0,7.0,4501.0,7.0,0.0,4.0,29,0
21000.0,38.0,21260.0,38.0,0.0,667.0,62,0
2650.0,10.0,2715.0,13.0,2403.0,0.0,41,0
7500.0,15.0,7498.0,17.0,0.0,187.0,59,0
5100.0,29.0,5106.0,37.0,1196.0,10.0,57,0
1000.0,2.0,1000.0,12.0,4.0,3.0,51,0
5550.0,23.0,5699.0,29.0,2817.0,47.0,42,0
1500.0,3.0,1500.0,3.0,0.0,18.0,16,0
9700.0,42.0,9752.0,45.0,1285.0,683.0,59,0
2500.0,3.0,2479.0,3.0,1594.0,4.0,46,0
17500.0,31.0,18609.0,34.0,415.0,534.0,60,0
13000.0,26.0,13299.0,30.0,0.0,9.0,56,0
3500.0,6.0,3500.0,6.0,0.0,71.0,41,0
300.0,3.0,300.0,8.0,0.0,2.0,43,0
3500.0,8.0,3496.0,10.0,1.0,6.0,30,0
5500.0,5.0,5501.0,8.0,1.0,264.0,54,0
9750.0,32.0,10003.0,35.0,4971.0,64.0,58,0
4300.0,24.0,4296.0,24.0,3063.0,67.0,47,0
9050.0,22.0,9052.0,23.0,14024.0,66.0,57,0
10500.0,21.0,10500.0,21.0,59.0,571.0,51,0
19000.0,18.0,19003.0,18.0,1.0,1372.0,62,0
11700.0,19.0,9739.0,22.0,0.0,127.0,61,0
3850.0,9.0,3758.0,15.0,7785.0,33.0,58,0
5350.0,12.0,5349.0,19.0,1036.0,164.0,56,0
28500.0,11.0,27148.0,12.0,21214.0,185.0,62,0
2000.0,4.0,1999.0,4.0,0.0,203.0,42,0
10000.0,13.0,10001.0,18.0,10657.0,59.0,62,0
3100.0,4.0,3099.0,5.0,8174.0,0.0,62,0
7500.0,14.0,7501.0,16.0,21112.0,0.0,62,0
11350.0,22.0,12550.0,30.0,18626.0,36.0,54,0
3000.0,6.0,3000.0,9.0,1485.0,49.0,58,0
10100.0,47.0,10099.0,49.0,36.0,2811.0,61,0
12500.0,25.0,13000.0,26.0,0.0,345.0,50,0
2500.0,4.0,1850.0,6.0,0.0,26.0,35,0
3000.0,18.0,2901.0,20.0,1222.0,0.0,50,0
500.0,1.0,500.0,1.0,118.0,9.0,9,0
5200.0,11.0,5000.0,10.0,0.0,76.0,60,0
1000.0,9.0,1050.0,10.0,327.0,1.0,14,0
4000.0,8.0,4000.0,8.0,0.0,103.0,48,0
1300.0,4.0,1294.0,4.0,89.0,20.0,38,0
2800.0,5.0,3801.0,15.0,155.0,143.0,55,0
4500.0,8.0,4500.0,9.0,62.0,43.0,60,0
3400.0,5.0,4403.0,7.0,4751.0,35.0,37,0
29500.0,28.0,29999.0,28.0,15010.0,170.0,58,0
2700.0,6.0,3197.0,8.0,4266.0,2.0,56,0
1000.0,2.0,2000.0,6.0,2249.0,3.0,17,0
27000.0,41.0,27000.0,43.0,0.0,128.0,62,0
21600.0,29.0,20898.0,36.0,42180.0,25.0,62,0
3000.0,1.0,3487.0,5.0,1207.0,8.0,43,0
9200.0,10.0,8512.0,9.0,11061.0,250.0,62,0
7700.0,10.0,8524.0,15.0,0.0,275.0,36,0
300.0,1.0,300.0,2.0,0.0,1.0,25,0
500.0,3.0,1321.0,7.0,8.0,40.0,59,0
11700.0,30.0,11942.0,55.0,13252.0,31.0,62,0
12000.0,6.0,11002.0,9.0,1086.0,66.0,45,0
13200.0,35.0,13898.0,40.0,2478.0,228.0,61,0
7900.0,30.0,8024.0,30.0,10493.0,10.0,62,0
4300.0,7.0,3531.0,12.0,1971.0,53.0,53,0
7900.0,17.0,8382.0,21.0,5306.0,62.0,62,0
7700.0,16.0,8644.0,39.0,0.0,3.0,60,0
1350.0,3.0,1345.0,3.0,0.0,29.0,9,0
6050.0,13.0,6051.0,17.0,403.0,5.0,26,0
4000.0,8.0,4001.0,10.0,1040.0,4.0,54,0
6200.0,16.0,6197.0,30.0,10093.0,360.0,57,0
11700.0,6.0,5779.0,35.0,0.0,96.0,51,0
10500.0,17.0,10501.0,21.0,0.0,102.0,57,0
1250.0,4.0,1258.0,5.0,0.0,10.0,10,0
16700.0,29.0,17695.0,29.0,0.0,137.0,45,0
3000.0,6.0,2634.0,10.0,456.0,1.0,55,0
1500.0,2.0,293.0,3.0,826.0,10.0,25,0
2800.0,7.0,2788.0,8.0,2652.0,8.0,37,0
4850.0,7.0,4521.0,18.0,8621.0,2.0,55,0
1700.0,3.0,3690.0,7.0,7311.0,36.0,34,0
10000.0,2.0,9840.0,20.0,0.0,1408.0,57,0
3900.0,8.0,3900.0,9.0,0.0,147.0,42,0
1700.0,8.0,1713.0,9.0,828.0,0.0,29,0
2000.0,4.0,2492.0,8.0,992.0,5.0,53,0
9600.0,21.0,10904.0,27.0,116.0,541.0,61,0
200.0,1.0,197.0,2.0,0.0,7.0,17,0
3000.0,6.0,3500.0,8.0,0.0,97.0,40,0
500.0,1.0,501.0,1.0,0.0,14.0,32,0
3900.0,10.0,3883.0,12.0,545.0,28.0,29,0
8000.0,5.0,7985.0,12.0,997.0,6.0,58,0
5100.0,12.0,5591.0,16.0,7376.0,0.0,62,0
6950.0,18.0,7001.0,21.0,2633.0,74.0,61,0
2850.0,5.0,2851.0,6.0,1004.0,2.0,39,0
15250.0,42.0,14712.0,45.0,5.0,756.0,61,0
17300.0,16.0,20301.0,20.0,17610.0,1278.0,62,0
13700.0,28.0,14198.0,29.0,0.0,471.0,62,0
4500.0,8.0,4440.0,8.0,3884.0,18.0,31,0
35000.0,7.0,36015.0,44.0,1181.0,28.0,56,0
9500.0,16.0,10500.0,17.0,32.0,38.0,57,0
6000.0,10.0,5990.0,13.0,12102.0,0.0,52,0
700.0,2.0,701.0,2.0,0.0,16.0,6,0
4200.0,10.0,3951.0,12.0,1.0,154.0,61,0
7000.0,14.0,6998.0,20.0,10364.0,20.0,62,0
1200.0,3.0,1511.0,5.0,622.0,49.0,16,0
8700.0,13.0,8689.0,16.0,10717.0,38.0,61,0
3000.0,3.0,2990.0,5.0,5058.0,32.0,62,0
1500.0,3.0,1501.0,4.0,0.0,116.0,32,0
1000.0,2.0,1000.0,1.0,0.0,73.0,5,0
20600.0,35.0,21698.0,40.0,12428.0,224.0,61,0
3600.0,11.0,3600.0,15.0,456.0,25.0,29,0
13000.0,18.0,13979.0,26.0,16935.0,461.0,62,0
1650.0,6.0,1614.0,8.0,130.0,11.0,36,0
2500.0,5.0,2500.0,5.0,171.0,28.0,31,0
18100.0,57.0,17152.0,53.0,0.0,1562.0,62,0
8850.0,32.0,9851.0,41.0,7714.0,8.0,55,0
3700.0,8.0,3694.0,10.0,2.0,17.0,9,0
13000.0,37.0,12761.0,42.0,5910.0,540.0,62,0
3300.0,13.0,3501.0,15.0,777.0,342.0,57,0
200.0,1.0,200.0,1.0,845.0,8.0,20,0
7500.0,11.0,6900.0,16.0,3123.0,218.0,62,0
5400.0,12.0,5411.0,16.0,0.0,657.0,55,0
17750.0,7.0,17700.0,12.0,14668.0,2017.0,62,0
35350.0,65.0,37350.0,62.0,0.0,134.0,62,0
32500.0,18.0,30500.0,44.0,0.0,77.0,61,0
11500.0,23.0,11500.0,23.0,0.0,286.0,60,0
9500.0,4.0,10501.0,6.0,7106.0,533.0,62,0
30300.0,62.0,30861.0,61.0,3492.0,1097.0,62,0
20600.0,75.0,21127.0,78.0,18486.0,2.0,62,0
15900.0,53.0,14510.0,59.0,3384.0,200.0,60,0
7900.0,28.0,8304.0,31.0,24.0,1915.0,62,0
7250.0,17.0,6748.0,14.0,5214.0,0.0,29,0
1100.0,2.0,891.0,3.0,0.0,11.0,11,0
200.0,1.0,200.0,1.0,2.0,25.0,61,0
1500.0,2.0,1480.0,5.0,740.0,1.0,38,0
2000.0,2.0,1997.0,2.0,58.0,30.0,19,0
400.0,4.0,400.0,4.0,450.0,5.0,19,0
4600.0,9.0,5098.0,17.0,524.0,47.0,59,0
4850.0,18.0,4850.0,19.0,4020.0,320.0,61,0
4500.0,6.0,4509.0,9.0,5221.0,52.0,61,0
2000.0,2.0,1980.0,2.0,2942.0,9.0,46,0
3350.0,12.0,3349.0,17.0,1810.0,30.0,58,0
5300.0,15.0,5800.0,17.0,0.0,416.0,56,0
17300.0,53.0,18249.0,59.0,3359.0,2117.0,62,0
700.0,2.0,700.0,2.0,20.0,18.0,17,0
10800.0,22.0,11799.0,25.0,1.0,148.0,53,0
2000.0,3.0,2000.0,4.0,518.0,0.0,25,0
2400.0,9.0,3930.0,22.0,1775.0,913.0,62,0
500.0,1.0,500.0,1.0,4.0,14.0,6,0
2000.0,3.0,2000.0,3.0,0.0,87.0,35,0
4900.0,19.0,5150.0,20.0,4998.0,375.0,39,0
6500.0,13.0,6500.0,13.0,0.0,75.0,48,0
8300.0,22.0,8994.0,41.0,1452.0,5.0,61,0
5000.0,11.0,5090.0,23.0,5213.0,6.0,47,0
1400.0,5.0,1400.0,12.0,0.0,4.0,48,0
5900.0,19.0,5882.0,26.0,4488.0,232.0,53,0
2000.0,2.0,2000.0,2.0,15134.0,206.0,15,0
1600.0,6.0,1586.0,6.0,285.0,5.0,44,0
500.0,1.0,500.0,2.0,0.0,4.0,12,0
12300.0,23.0,12400.0,30.0,18340.0,75.0,62,0
3000.0,4.0,3000.0,4.0,99.0,217.0,56,0
3400.0,8.0,4375.0,16.0,19.0,20.0,32,0
14650.0,27.0,14650.0,29.0,0.0,398.0,61,0
500.0,1.0,500.0,1.0,1.0,3.0,7,0
2800.0,5.0,2857.0,11.0,3614.0,31.0,37,0
4000.0,7.0,3994.0,9.0,6270.0,3.0,45,0
3600.0,12.0,3941.0,16.0,2113.0,48.0,61,0
5000.0,2.0,5001.0,7.0,129.0,123.0,49,0
6300.0,17.0,6799.0,22.0,1.0,2279.0,55,0
12700.0,32.0,12700.0,35.0,6105.0,1559.0,62,0
7000.0,3.0,7001.0,4.0,5196.0,0.0,57,0
5600.0,9.0,5600.0,10.0,1911.0,42.0,51,0
1000.0,1.0,826.0,1.0,54.0,0.0,2,0
6000.0,12.0,5980.0,14.0,11173.0,1.0,56,0
2000.0,4.0,2000.0,4.0,0.0,7.0,18,0
15450.0,35.0,15234.0,36.0,5354.0,285.0,61,0
8000.0,15.0,8000.0,20.0,9027.0,74.0,62,0
8500.0,15.0,8500.0,18.0,19.0,242.0,55,0
2850.0,10.0,3351.0,13.0,3772.0,2.0,48,0
17850.0,33.0,18850.0,37.0,0.0,468.0,50,0
1900.0,5.0,1890.0,7.0,692.0,1.0,50,0
12700.0,7.0,11552.0,18.0,3362.0,58.0,62,0
4150.0,12.0,4151.0,21.0,4004.0,3.0,56,0
5950.0,20.0,6647.0,30.0,4919.0,406.0,60,0
15850.0,29.0,16850.0,28.0,0.0,278.0,48,0
5950.0,24.0,5531.0,26.0,0.0,2835.0,61,0
2700.0,6.0,2698.0,9.0,0.0,2.0,27,0
8900.0,20.0,8700.0,23.0,17179.0,3.0,45,0
3900.0,9.0,3902.0,12.0,69.0,28.0,30,0
36100.0,60.0,35398.0,63.0,0.0,304.0,62,0
10000.0,13.0,11000.0,22.0,683.0,1462.0,58,0
11000.0,5.0,11099.0,9.0,5588.0,1023.0,62,0
7100.0,15.0,7099.0,16.0,0.0,2285.0,49,0
5500.0,7.0,5497.0,8.0,7386.0,2.0,46,0
29800.0,30.0,29690.0,31.0,22223.0,1162.0,62,0
8400.0,16.0,8899.0,18.0,0.0,174.0,60,0
10500.0,20.0,10511.0,24.0,16744.0,4.0,60,0
4500.0,8.0,5002.0,12.0,2910.0,8.0,61,0
14650.0,37.0,13125.0,46.0,6.0,1650.0,58,0
5300.0,7.0,5312.0,14.0,13656.0,1.0,62,0
1000.0,2.0,1500.0,3.0,2.0,2.0,54,0
1100.0,5.0,1100.0,7.0,0.0,5.0,27,0
550.0,3.0,550.0,5.0,0.0,1.0,44,0
2200.0,6.0,2050.0,8.0,3030.0,1.0,56,0
10900.0,48.0,11629.0,57.0,0.0,79.0,59,0
5850.0,16.0,5845.0,22.0,2.0,139.0,61,0
4750.0,22.0,4659.0,23.0,0.0,1315.0,62,0
3500.0,7.0,3335.0,8.0,0.0,137.0,58,0
3000.0,5.0,3000.0,5.0,0.0,6.0,15,0
8300.0,21.0,8300.0,24.0,0.0,82.0,62,0
3000.0,6.0,3500.0,7.0,0.0,83.0,60,0
3000.0,6.0,3513.0,8.0,2186.0,10.0,54,0
9250.0,34.0,9757.0,38.0,254.0,2086.0,55,0
37100.0,55.0,37750.0,55.0,44626.0,271.0,59,0
1000.0,5.0,1000.0,5.0,1095.0,186.0,17,0
4250.0,4.0,4250.0,6.0,3395.0,780.0,55,0
9200.0,19.0,9182.0,30.0,18615.0,0.0,62,0
24000.0,44.0,24651.0,46.0,11123.0,536.0,61,0
23500.0,42.0,23500.0,40.0,2762.0,798.0,56,0
1900.0,5.0,1898.0,7.0,1.0,20.0,26,0
1500.0,2.0,1504.0,5.0,26.0,3.0,10,0
3500.0,7.0,3500.0,17.0,0.0,270.0,42,0
500.0,1.0,500.0,2.0,11006.0,0.0,29,0
1000.0,2.0,999.0,4.0,39.0,14.0,42,0
1000.0,2.0,1001.0,2.0,0.0,29.0,18,0
1500.0,3.0,1490.0,3.0,882.0,89.0,43,0
9450.0,58.0,9685.0,76.0,7101.0,5.0,62,0
36500.0,58.0,37952.0,53.0,3041.0,108.0,56,0
500.0,1.0,500.0,1.0,0.0,18.0,12,0
7850.0,26.0,7774.0,30.0,3521.0,41.0,54,0
13400.0,23.0,13400.0,23.0,31.0,270.0,53,0
1600.0,6.0,1812.0,18.0,0.0,7.0,43,0
7000.0,15.0,8101.0,20.0,0.0,442.0,60,0
500.0,1.0,501.0,2.0,0.0,43.0,11,0
500.0,1.0,2359.0,26.0,226.0,5.0,40,0
3600.0,7.0,3610.0,12.0,2273.0,17.0,62,0
200.0,1.0,200.0,2.0,1056.0,1.0,6,0
7000.0,14.0,7000.0,14.0,0.0,130.0,38,0
3000.0,3.0,3000.0,4.0,2725.0,19.0,37,0
500.0,1.0,496.0,1.0,1.0,0.0,1,0
4000.0,19.0,4000.0,18.0,2449.0,154.0,51,0
8300.0,35.0,9300.0,45.0,7860.0,1.0,58,0
3400.0,18.0,4147.0,27.0,0.0,4.0,30,0
23500.0,41.0,24354.0,43.0,1916.0,44.0,59,0
21000.0,21.0,21249.0,24.0,72619.0,17.0,62,0
2150.0,10.0,2152.0,14.0,215.0,5.0,39,0
10100.0,29.0,11599.0,36.0,9327.0,201.0,62,0
13500.0,15.0,13901.0,15.0,6.0,723.0,62,0
3900.0,8.0,3899.0,7.0,2599.0,30.0,25,0
2600.0,9.0,2429.0,10.0,949.0,0.0,42,0
30300.0,49.0,31378.0,51.0,0.0,25.0,61,0
1000.0,5.0,1000.0,5.0,14.0,226.0,27,0
4600.0,9.0,4590.0,13.0,11424.0,4.0,48,0
500.0,1.0,500.0,1.0,1.0,9.0,41,0
10800.0,20.0,11349.0,25.0,1135.0,419.0,60,0
7200.0,16.0,8696.0,18.0,6467.0,405.0,55,0
5200.0,17.0,5200.0,22.0,501.0,168.0,40,0
17000.0,33.0,17500.0,34.0,0.0,689.0,62,0
1800.0,3.0,1599.0,6.0,0.0,26.0,57,0
3900.0,8.0,3914.0,10.0,6256.0,0.0,59,0
32500.0,58.0,33503.0,60.0,370.0,4386.0,62,0
4300.0,16.0,3905.0,19.0,0.0,204.0,59,0
500.0,1.0,500.0,3.0,76.0,0.0,45,0
5500.0,22.0,5512.0,24.0,10210.0,2.0,59,0
2700.0,6.0,2700.0,6.0,0.0,70.0,46,0
